YEAR,MONTH,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CRS_ELAPSED_TIME,DISTANCE
2016,3,ATL,SEA,-4.0,-7.0,323.0,2182.0
2016,3,DTW,MSP,-4.0,-21.0,113.0,528.0
2016,3,DTW,MSP,-6.0,-28.0,119.0,528.0
2016,3,DTW,MSP,-1.0,-3.0,120.0,528.0
2016,3,ATL,MSP,-2.0,-19.0,166.0,907.0
2016,3,MSP,ATL,2.0,-8.0,152.0,907.0
2016,3,DTW,SEA,4.0,-13.0,295.0,1927.0
2016,3,SEA,DTW,4.0,-3.0,260.0,1927.0
2016,3,ATL,MSP,5.0,-5.0,163.0,907.0
2016,3,ATL,JFK,-3.0,-23.0,150.0,760.0
2016,4,MSP,ATL,-1.0,-17.0,151.0,907.0
2016,4,DTW,ATL,5.0,-12.0,125.0,594.0
2016,4,ATL,JFK,0.0,-12.0,136.0,760.0
2016,4,DTW,ATL,195.0,177.0,129.0,594.0
2016,4,MSP,ATL,29.0,6.0,154.0,907.0
2016,4,MSP,DTW,-3.0,-4.0,102.0,528.0
2016,4,DTW,MSP,-4.0,-15.0,117.0,528.0
2016,4,ATL,DTW,-1.0,-14.0,120.0,594.0
2016,4,DTW,MSP,0.0,-1.0,120.0,528.0
2016,4,JFK,ATL,9.0,8.0,164.0,760.0
2016,4,JFK,ATL,-2.0,-20.0,154.0,760.0
2016,4,DTW,ATL,-2.0,-15.0,127.0,594.0
2016,4,MSP,ATL,-8.0,-25.0,153.0,907.0
2016,4,ATL,MSP,-2.0,-9.0,166.0,907.0
2016,4,DTW,ATL,-4.0,-20.0,129.0,594.0
2016,4,SEA,ATL,3.0,-22.0,289.0,2182.0
2016,4,ATL,JFK,-4.0,-31.0,145.0,760.0
2016,4,JFK,SEA,7.0,14.0,389.0,2422.0
2016,4,ATL,MSP,0.0,-27.0,166.0,907.0
2016,4,MSP,DTW,17.0,1.0,101.0,528.0
2016,4,ATL,MSP,0.0,4.0,160.0,907.0
2016,4,SEA,JFK,-4.0,4.0,311.0,2422.0
2016,4,ATL,MSP,-7.0,-26.0,162.0,907.0
2016,4,SEA,MSP,0.0,-8.0,198.0,1399.0
2016,4,MSP,DTW,1.0,18.0,101.0,528.0
2016,4,MSP,ATL,-4.0,-17.0,159.0,907.0
2016,4,SEA,JFK,13.0,-5.0,315.0,2422.0
2016,4,MSP,SEA,-2.0,-13.0,228.0,1399.0
2016,4,MSP,DTW,3.0,7.0,101.0,528.0
2016,4,SEA,ATL,54.0,38.0,285.0,2182.0
2016,4,ATL,MSP,-3.0,-5.0,164.0,907.0
2016,4,DTW,ATL,-5.0,-28.0,125.0,594.0
2016,4,SEA,DTW,3.0,-10.0,252.0,1927.0
2016,4,ATL,DTW,-2.0,-10.0,116.0,594.0
2016,4,SEA,DTW,-3.0,-23.0,255.0,1927.0
2016,4,DTW,MSP,9.0,1.0,122.0,528.0
2016,4,ATL,SEA,-2.0,-8.0,340.0,2182.0
2016,4,DTW,ATL,-1.0,-18.0,124.0,594.0
2016,4,DTW,ATL,-6.0,35.0,125.0,594.0
2016,4,SEA,DTW,-2.0,-20.0,252.0,1927.0
2016,4,JFK,SEA,-6.0,-21.0,385.0,2422.0
2016,4,DTW,MSP,-4.0,-18.0,120.0,528.0
2016,4,JFK,ATL,53.0,46.0,156.0,760.0
2016,4,JFK,ATL,-2.0,9.0,165.0,760.0
2016,4,ATL,JFK,-5.0,-34.0,155.0,760.0
2016,4,SEA,ATL,-2.0,-29.0,284.0,2182.0
2016,4,SEA,JFK,-2.0,-24.0,311.0,2422.0
2016,4,ATL,SEA,36.0,15.0,341.0,2182.0
2016,4,MSP,ATL,21.0,6.0,154.0,907.0
2016,4,ATL,JFK,-3.0,-15.0,140.0,760.0
2016,4,MSP,SEA,26.0,35.0,228.0,1399.0
2016,4,MSP,DTW,-4.0,-1.0,101.0,528.0
2016,4,MSP,ATL,-2.0,1.0,153.0,907.0
2016,4,ATL,MSP,-1.0,6.0,166.0,907.0
2016,4,MSP,ATL,12.0,-7.0,149.0,907.0
2016,4,ATL,DTW,9.0,0.0,121.0,594.0
2016,4,ATL,SEA,-3.0,2.0,336.0,2182.0
2016,4,JFK,DTW,23.0,23.0,139.0,509.0
2016,4,MSP,DTW,-5.0,14.0,103.0,528.0
2016,4,ATL,JFK,-1.0,-19.0,150.0,760.0
2016,4,ATL,DTW,-1.0,-13.0,116.0,594.0
2016,4,MSP,ATL,-3.0,-23.0,154.0,907.0
2016,4,DTW,SEA,-2.0,-10.0,311.0,1927.0
2016,4,SEA,ATL,-4.0,-10.0,287.0,2182.0
2016,4,JFK,ATL,-2.0,-11.0,152.0,760.0
2016,4,JFK,SEA,0.0,-15.0,384.0,2422.0
2016,4,DTW,SEA,-2.0,-19.0,301.0,1927.0
2016,4,ATL,DTW,-1.0,0.0,120.0,594.0
2016,4,ATL,MSP,-4.0,-2.0,158.0,907.0
2016,4,ATL,DTW,8.0,-2.0,121.0,594.0
2016,4,ATL,SEA,4.0,4.0,336.0,2182.0
2016,4,ATL,SEA,-1.0,-17.0,333.0,2182.0
2016,4,ATL,SEA,-3.0,-21.0,341.0,2182.0
2016,4,ATL,JFK,12.0,-2.0,145.0,760.0
2016,4,JFK,SEA,13.0,-13.0,389.0,2422.0
2016,4,ATL,MSP,-3.0,-18.0,166.0,907.0
2016,4,MSP,DTW,-1.0,-9.0,100.0,528.0
2016,4,ATL,JFK,4.0,-5.0,155.0,760.0
2016,4,SEA,ATL,20.0,8.0,284.0,2182.0
2016,4,ATL,DTW,-1.0,-11.0,121.0,594.0
2016,4,DTW,MSP,-1.0,-17.0,120.0,528.0
2016,4,SEA,MSP,18.0,13.0,198.0,1399.0
2016,4,ATL,MSP,-5.0,8.0,160.0,907.0
2016,4,DTW,ATL,16.0,4.0,123.0,594.0
2016,4,DTW,ATL,1.0,-27.0,120.0,594.0
2016,4,DTW,JFK,-11.0,-41.0,120.0,509.0
2016,4,ATL,SEA,-2.0,-23.0,329.0,2182.0
2016,4,ATL,MSP,-5.0,-16.0,166.0,907.0
2016,4,MSP,DTW,-6.0,-20.0,100.0,528.0
2016,4,DTW,ATL,40.0,6.0,129.0,594.0
2016,4,SEA,JFK,7.0,-9.0,316.0,2422.0
2016,4,MSP,SEA,-3.0,-16.0,225.0,1399.0
2016,4,MSP,SEA,-5.0,14.0,237.0,1399.0
2016,4,MSP,ATL,-5.0,-17.0,153.0,907.0
2016,4,ATL,MSP,0.0,-1.0,162.0,907.0
2016,4,DTW,MSP,-4.0,-3.0,120.0,528.0
2016,4,DTW,ATL,-2.0,-7.0,123.0,594.0
2016,4,MSP,ATL,-1.0,-5.0,159.0,907.0
2016,4,MSP,DTW,-4.0,-6.0,102.0,528.0
2016,4,DTW,ATL,50.0,27.0,131.0,594.0
2016,4,MSP,SEA,-2.0,-6.0,229.0,1399.0
2016,4,ATL,DTW,0.0,-4.0,116.0,594.0
2016,4,SEA,ATL,13.0,21.0,284.0,2182.0
2016,4,ATL,MSP,0.0,-7.0,160.0,907.0
2016,4,ATL,DTW,-4.0,-20.0,122.0,594.0
2016,4,ATL,SEA,8.0,16.0,333.0,2182.0
2016,4,DTW,MSP,1.0,-18.0,120.0,528.0
2016,4,DTW,ATL,-1.0,-17.0,126.0,594.0
2016,4,JFK,SEA,-6.0,-34.0,374.0,2422.0
2016,4,SEA,DTW,-4.0,-21.0,251.0,1927.0
2016,4,ATL,SEA,5.0,10.0,336.0,2182.0
2016,4,JFK,DTW,-7.0,-3.0,139.0,509.0
2016,4,DTW,SEA,15.0,10.0,309.0,1927.0
2016,4,JFK,MSP,-2.0,-8.0,197.0,1029.0
2016,4,ATL,DTW,-3.0,-12.0,116.0,594.0
2016,4,MSP,ATL,-6.0,-22.0,154.0,907.0
2016,4,SEA,ATL,16.0,7.0,285.0,2182.0
2016,4,SEA,MSP,-7.0,0.0,192.0,1399.0
2016,4,DTW,ATL,-2.0,-15.0,129.0,594.0
2016,4,DTW,ATL,2.0,-9.0,131.0,594.0
2016,4,MSP,SEA,39.0,19.0,229.0,1399.0
2016,4,ATL,DTW,-1.0,-10.0,116.0,594.0
2016,4,MSP,ATL,-9.0,-24.0,153.0,907.0
2016,4,DTW,ATL,-3.0,-21.0,124.0,594.0
2016,4,ATL,DTW,4.0,5.0,120.0,594.0
2016,4,DTW,ATL,-8.0,-8.0,127.0,594.0
2016,4,DTW,JFK,-2.0,-16.0,121.0,509.0
2016,4,ATL,JFK,-3.0,-17.0,142.0,760.0
2016,4,MSP,ATL,-6.0,-11.0,146.0,907.0
2016,4,ATL,MSP,-8.0,-19.0,168.0,907.0
2016,4,DTW,MSP,-4.0,-21.0,122.0,528.0
2016,4,MSP,DTW,2.0,4.0,101.0,528.0
2016,4,MSP,ATL,-8.0,-14.0,159.0,907.0
2016,4,SEA,JFK,-3.0,-9.0,315.0,2422.0
2016,4,MSP,ATL,-3.0,-20.0,145.0,907.0
2016,4,SEA,ATL,3.0,6.0,280.0,2182.0
2016,4,MSP,ATL,-4.0,-8.0,153.0,907.0
2016,4,JFK,SEA,-5.0,-28.0,385.0,2422.0
2016,4,MSP,DTW,-2.0,-14.0,99.0,528.0
2016,4,JFK,ATL,-4.0,-4.0,164.0,760.0
2016,4,JFK,SEA,0.0,-29.0,385.0,2422.0
2016,4,ATL,DTW,-3.0,-15.0,119.0,594.0
2016,4,DTW,ATL,-1.0,-7.0,128.0,594.0
2016,4,ATL,DTW,-3.0,-9.0,122.0,594.0
2016,4,MSP,ATL,-4.0,1.0,146.0,907.0
2016,4,ATL,MSP,0.0,-25.0,166.0,907.0
2016,4,MSP,DTW,-4.0,-9.0,100.0,528.0
2016,4,ATL,JFK,1.0,-8.0,155.0,760.0
2016,4,SEA,ATL,-3.0,-8.0,284.0,2182.0
2016,4,DTW,MSP,-6.0,-20.0,113.0,528.0
2016,4,MSP,ATL,-2.0,-6.0,153.0,907.0
2016,4,DTW,ATL,-1.0,-17.0,128.0,594.0
2016,4,DTW,MSP,-1.0,-30.0,122.0,528.0
2016,4,JFK,ATL,-3.0,-18.0,154.0,760.0
2016,4,SEA,MSP,71.0,68.0,192.0,1399.0
2016,4,ATL,MSP,-1.0,-22.0,160.0,907.0
2016,4,ATL,DTW,-5.0,-26.0,120.0,594.0
2016,4,ATL,DTW,-2.0,-22.0,122.0,594.0
2016,4,MSP,ATL,-2.0,-8.0,146.0,907.0
2016,4,MSP,DTW,-1.0,4.0,101.0,528.0
2016,4,MSP,ATL,-5.0,-19.0,159.0,907.0
2016,4,SEA,JFK,1.0,2.0,315.0,2422.0
2016,4,MSP,ATL,-6.0,-16.0,153.0,907.0
2016,4,MSP,SEA,-2.0,-25.0,224.0,1399.0
2016,4,SEA,MSP,-5.0,-13.0,194.0,1399.0
2016,4,ATL,JFK,1.0,-15.0,150.0,760.0
2016,4,MSP,ATL,-2.0,-10.0,153.0,907.0
2016,4,ATL,MSP,-3.0,-1.0,166.0,907.0
2016,4,MSP,ATL,-3.0,-5.0,149.0,907.0
2016,4,SEA,DTW,-2.0,0.0,251.0,1927.0
2016,4,SEA,MSP,-5.0,-1.0,196.0,1399.0
2016,4,SEA,MSP,-2.0,-14.0,197.0,1399.0
2016,4,SEA,ATL,5.0,4.0,289.0,2182.0
2016,4,DTW,ATL,-4.0,-20.0,126.0,594.0
2016,4,JFK,SEA,-7.0,-54.0,374.0,2422.0
2016,4,DTW,ATL,-3.0,-15.0,129.0,594.0
2016,4,JFK,DTW,-7.0,-38.0,139.0,509.0
2016,4,DTW,ATL,-3.0,-16.0,123.0,594.0
2016,4,JFK,SEA,7.0,-37.0,373.0,2422.0
2016,4,ATL,MSP,-2.0,-24.0,164.0,907.0
2016,4,MSP,ATL,24.0,2.0,153.0,907.0
2016,4,SEA,ATL,1.0,7.0,284.0,2182.0
2016,4,SEA,ATL,-1.0,6.0,280.0,2182.0
2016,4,MSP,JFK,-5.0,-14.0,165.0,1029.0
2016,4,MSP,ATL,-2.0,-12.0,149.0,907.0
2016,4,SEA,DTW,-1.0,0.0,251.0,1927.0
2016,4,SEA,MSP,1.0,3.0,196.0,1399.0
2016,4,MSP,ATL,-2.0,-22.0,154.0,907.0
2016,4,MSP,DTW,-4.0,-18.0,102.0,528.0
2016,4,DTW,MSP,-3.0,-16.0,117.0,528.0
2016,4,JFK,SEA,-4.0,-35.0,374.0,2422.0
2016,4,DTW,ATL,205.0,185.0,129.0,594.0
2016,4,SEA,DTW,-2.0,-8.0,255.0,1927.0
2016,4,DTW,MSP,-9.0,-25.0,122.0,528.0
2016,4,ATL,SEA,-1.0,-47.0,339.0,2182.0
2016,4,ATL,DTW,0.0,-9.0,118.0,594.0
2016,4,MSP,DTW,-4.0,8.0,102.0,528.0
2016,4,ATL,DTW,0.0,-7.0,122.0,594.0
2016,4,ATL,MSP,-4.0,-30.0,168.0,907.0
2016,4,JFK,ATL,-1.0,-22.0,164.0,760.0
2016,4,DTW,ATL,-6.0,-19.0,125.0,594.0
2016,4,ATL,DTW,-1.0,-5.0,122.0,594.0
2016,4,DTW,SEA,-3.0,-53.0,311.0,1927.0
2016,4,ATL,SEA,-3.0,-43.0,341.0,2182.0
2016,4,ATL,JFK,1.0,-17.0,145.0,760.0
2016,4,JFK,SEA,27.0,-20.0,389.0,2422.0
2016,4,ATL,MSP,0.0,-20.0,166.0,907.0
2016,4,MSP,DTW,-4.0,-7.0,100.0,528.0
2016,4,DTW,MSP,-3.0,-20.0,120.0,528.0
2016,4,DTW,ATL,0.0,-15.0,126.0,594.0
2016,4,JFK,SEA,-9.0,-32.0,374.0,2422.0
2016,4,ATL,DTW,-4.0,-16.0,121.0,594.0
2016,4,ATL,JFK,0.0,11.0,142.0,760.0
2016,4,SEA,DTW,35.0,42.0,251.0,1927.0
2016,4,JFK,MSP,-5.0,-12.0,203.0,1029.0
2016,4,SEA,JFK,-3.0,7.0,323.0,2422.0
2016,4,SEA,MSP,-2.0,1.0,196.0,1399.0
2016,4,MSP,DTW,-5.0,-6.0,101.0,528.0
2016,4,MSP,SEA,-1.0,-26.0,228.0,1399.0
2016,4,DTW,SEA,-2.0,-41.0,305.0,1927.0
2016,4,MSP,ATL,-6.0,-13.0,159.0,907.0
2016,4,SEA,JFK,-10.0,0.0,316.0,2422.0
2016,4,JFK,MSP,-2.0,-34.0,203.0,1029.0
2016,4,SEA,JFK,-6.0,3.0,323.0,2422.0
2016,4,SEA,MSP,-6.0,10.0,196.0,1399.0
2016,4,JFK,SEA,20.0,-14.0,385.0,2422.0
2016,4,DTW,MSP,-7.0,-22.0,120.0,528.0
2016,4,SEA,MSP,-5.0,-2.0,198.0,1399.0
2016,4,DTW,ATL,-4.0,-29.0,128.0,594.0
2016,4,ATL,MSP,1.0,-20.0,171.0,907.0
2016,4,MSP,DTW,-3.0,-6.0,102.0,528.0
2016,4,SEA,DTW,-7.0,2.0,251.0,1927.0
2016,4,JFK,MSP,5.0,-21.0,203.0,1029.0
2016,4,ATL,DTW,-3.0,-17.0,119.0,594.0
2016,4,DTW,ATL,-1.0,-22.0,128.0,594.0
2016,4,ATL,DTW,-1.0,-20.0,122.0,594.0
2016,4,MSP,ATL,-2.0,-1.0,146.0,907.0
2016,4,ATL,SEA,0.0,-38.0,344.0,2182.0
2016,4,ATL,SEA,3.0,-4.0,341.0,2182.0
2016,4,MSP,ATL,-2.0,-8.0,154.0,907.0
2016,4,ATL,JFK,-2.0,-25.0,140.0,760.0
2016,4,MSP,SEA,-1.0,-24.0,228.0,1399.0
2016,4,DTW,SEA,-1.0,-41.0,305.0,1927.0
2016,4,JFK,ATL,-6.0,-30.0,164.0,760.0
2016,4,JFK,ATL,-5.0,-22.0,154.0,760.0
2016,4,ATL,DTW,-2.0,-20.0,121.0,594.0
2016,4,ATL,SEA,-2.0,-8.0,336.0,2182.0
2016,4,JFK,SEA,-2.0,-13.0,385.0,2422.0
2016,4,MSP,DTW,-3.0,-11.0,103.0,528.0
2016,4,JFK,SEA,-5.0,-30.0,374.0,2422.0
2016,4,DTW,ATL,8.0,-11.0,129.0,594.0
2016,4,SEA,DTW,-4.0,-9.0,255.0,1927.0
2016,4,ATL,MSP,-3.0,-12.0,160.0,907.0
2016,4,JFK,ATL,-2.0,-16.0,164.0,760.0
2016,4,ATL,JFK,-1.0,-19.0,143.0,760.0
2016,4,JFK,SEA,16.0,-27.0,384.0,2422.0
2016,4,ATL,DTW,0.0,-1.0,117.0,594.0
2016,4,SEA,MSP,-4.0,-10.0,191.0,1399.0
2016,4,DTW,ATL,-1.0,-22.0,124.0,594.0
2016,4,DTW,MSP,-2.0,-20.0,120.0,528.0
2016,4,SEA,MSP,2.0,8.0,198.0,1399.0
2016,4,DTW,ATL,-6.0,-24.0,128.0,594.0
2016,4,DTW,JFK,0.0,-20.0,121.0,509.0
2016,4,ATL,JFK,1.0,-5.0,147.0,760.0
2016,4,SEA,DTW,-4.0,5.0,251.0,1927.0
2016,4,JFK,MSP,-2.0,-29.0,203.0,1029.0
2016,4,SEA,JFK,9.0,0.0,323.0,2422.0
2016,4,MSP,ATL,-8.0,-13.0,146.0,907.0
2016,4,MSP,ATL,-8.0,-20.0,150.0,907.0
2016,4,JFK,SEA,4.0,-21.0,385.0,2422.0
2016,4,DTW,SEA,-3.0,-17.0,309.0,1927.0
2016,4,JFK,MSP,-4.0,-16.0,197.0,1029.0
2016,4,MSP,SEA,-2.0,-8.0,226.0,1399.0
2016,4,ATL,MSP,-1.0,-15.0,166.0,907.0
2016,4,DTW,MSP,-1.0,-22.0,122.0,528.0
2016,4,ATL,SEA,26.0,8.0,341.0,2182.0
2016,4,ATL,DTW,-3.0,-17.0,117.0,594.0
2016,4,MSP,DTW,-2.0,-4.0,102.0,528.0
2016,4,DTW,ATL,-6.0,-4.0,127.0,594.0
2016,4,MSP,ATL,-5.0,-19.0,145.0,907.0
2016,4,ATL,DTW,2.0,-3.0,121.0,594.0
2016,4,ATL,DTW,-1.0,-12.0,116.0,594.0
2016,4,MSP,DTW,-6.0,-10.0,100.0,528.0
2016,4,ATL,MSP,4.0,0.0,158.0,907.0
2016,4,ATL,DTW,-3.0,-12.0,120.0,594.0
2016,4,DTW,ATL,-1.0,-17.0,124.0,594.0
2016,4,MSP,DTW,-4.0,-21.0,100.0,528.0
2016,4,DTW,ATL,-6.0,-22.0,127.0,594.0
2016,4,MSP,ATL,1.0,-19.0,153.0,907.0
2016,4,SEA,DTW,-6.0,-15.0,255.0,1927.0
2016,4,DTW,MSP,-3.0,-3.0,122.0,528.0
2016,4,ATL,SEA,23.0,29.0,341.0,2182.0
2016,4,JFK,ATL,-1.0,-12.0,154.0,760.0
2016,4,MSP,SEA,-7.0,-39.0,226.0,1399.0
2016,4,ATL,MSP,9.0,-8.0,166.0,907.0
2016,4,DTW,SEA,-3.0,-48.0,308.0,1927.0
2016,4,ATL,MSP,-2.0,-2.0,160.0,907.0
2016,4,ATL,DTW,-4.0,-8.0,124.0,594.0
2016,4,MSP,SEA,0.0,-30.0,225.0,1399.0
2016,4,ATL,DTW,-1.0,-4.0,122.0,594.0
2016,4,DTW,MSP,-4.0,-9.0,115.0,528.0
2016,4,MSP,ATL,-3.0,-20.0,153.0,907.0
2016,4,MSP,ATL,-4.0,-18.0,150.0,907.0
2016,4,JFK,ATL,-5.0,-34.0,164.0,760.0
2016,4,ATL,DTW,0.0,3.0,116.0,594.0
2016,4,MSP,ATL,-5.0,-12.0,146.0,907.0
2016,4,ATL,MSP,-5.0,-23.0,168.0,907.0
2016,4,MSP,DTW,-8.0,-11.0,99.0,528.0
2016,4,JFK,ATL,25.0,59.0,164.0,760.0
2016,4,JFK,ATL,-7.0,-44.0,165.0,760.0
2016,4,ATL,DTW,-1.0,-17.0,119.0,594.0
2016,4,DTW,ATL,4.0,-26.0,128.0,594.0
2016,4,ATL,MSP,-5.0,-15.0,171.0,907.0
2016,4,SEA,JFK,-4.0,-11.0,319.0,2422.0
2016,4,DTW,ATL,-7.0,-29.0,131.0,594.0
2016,4,MSP,SEA,7.0,-28.0,229.0,1399.0
2016,4,MSP,ATL,-7.0,-19.0,150.0,907.0
2016,4,DTW,SEA,-1.0,-36.0,309.0,1927.0
2016,4,JFK,MSP,-5.0,-16.0,197.0,1029.0
2016,4,ATL,DTW,-3.0,-12.0,116.0,594.0
2016,4,MSP,ATL,-3.0,-7.0,154.0,907.0
2016,4,MSP,DTW,-3.0,-7.0,102.0,528.0
2016,4,SEA,JFK,-7.0,58.0,311.0,2422.0
2016,4,SEA,ATL,5.0,8.0,280.0,2182.0
2016,4,DTW,MSP,-3.0,14.0,123.0,528.0
2016,4,SEA,MSP,-9.0,0.0,187.0,1399.0
2016,4,ATL,MSP,23.0,1.0,162.0,907.0
2016,4,DTW,MSP,-4.0,-13.0,120.0,528.0
2016,4,DTW,ATL,-2.0,-24.0,123.0,594.0
2016,4,SEA,MSP,1.0,5.0,192.0,1399.0
2016,4,DTW,ATL,-4.0,-13.0,129.0,594.0
2016,4,ATL,DTW,-4.0,-29.0,122.0,594.0
2016,4,JFK,ATL,12.0,-18.0,164.0,760.0
2016,4,JFK,SEA,0.0,-58.0,385.0,2422.0
2016,4,ATL,DTW,-3.0,-13.0,119.0,594.0
2016,4,DTW,ATL,-2.0,-24.0,128.0,594.0
2016,4,ATL,DTW,0.0,-5.0,122.0,594.0
2016,4,MSP,ATL,-4.0,-13.0,146.0,907.0
2016,4,ATL,DTW,-1.0,-5.0,122.0,594.0
2016,4,MSP,ATL,3.0,16.0,146.0,907.0
2016,4,JFK,MSP,25.0,16.0,203.0,1029.0
2016,4,SEA,JFK,-1.0,15.0,323.0,2422.0
2016,4,SEA,MSP,-1.0,16.0,196.0,1399.0
2016,4,JFK,SEA,-7.0,-29.0,385.0,2422.0
2016,4,DTW,SEA,-4.0,-46.0,309.0,1927.0
2016,4,SEA,JFK,1.0,7.0,323.0,2422.0
2016,4,MSP,ATL,6.0,-3.0,146.0,907.0
2016,4,MSP,JFK,-6.0,-19.0,165.0,1029.0
2016,4,MSP,SEA,-1.0,-25.0,237.0,1399.0
2016,4,SEA,MSP,-2.0,9.0,195.0,1399.0
2016,4,ATL,MSP,-3.0,4.0,166.0,907.0
2016,4,MSP,ATL,-5.0,-9.0,149.0,907.0
2016,4,MSP,DTW,-1.0,-12.0,101.0,528.0
2016,4,ATL,MSP,19.0,5.0,160.0,907.0
2016,4,SEA,MSP,-8.0,-2.0,187.0,1399.0
2016,4,ATL,MSP,2.0,-8.0,162.0,907.0
2016,4,DTW,MSP,-4.0,-14.0,120.0,528.0
2016,4,MSP,DTW,-1.0,-8.0,100.0,528.0
2016,4,SEA,ATL,-1.0,10.0,279.0,2182.0
2016,4,MSP,ATL,0.0,-11.0,151.0,907.0
2016,4,ATL,MSP,7.0,14.0,164.0,907.0
2016,4,MSP,ATL,-1.0,11.0,147.0,907.0
2016,4,DTW,ATL,-7.0,-38.0,128.0,594.0
2016,4,MSP,DTW,-4.0,-7.0,99.0,528.0
2016,4,JFK,ATL,-3.0,-22.0,164.0,760.0
2016,4,ATL,SEA,-6.0,-41.0,344.0,2182.0
2016,4,ATL,SEA,21.0,-18.0,341.0,2182.0
2016,4,MSP,SEA,-1.0,-33.0,233.0,1399.0
2016,4,DTW,ATL,-1.0,-17.0,128.0,594.0
2016,4,ATL,SEA,1.0,-43.0,333.0,2182.0
2016,4,JFK,ATL,-4.0,-25.0,162.0,760.0
2016,4,JFK,SEA,-6.0,-39.0,385.0,2422.0
2016,4,ATL,SEA,47.0,1.0,339.0,2182.0
2016,4,DTW,MSP,45.0,23.0,121.0,528.0
2016,4,ATL,SEA,202.0,159.0,339.0,2182.0
2016,4,ATL,DTW,25.0,8.0,115.0,594.0
2016,4,SEA,MSP,-9.0,-7.0,195.0,1399.0
2016,4,DTW,MSP,-2.0,-26.0,118.0,528.0
2016,4,ATL,MSP,-2.0,-27.0,169.0,907.0
2016,4,SEA,DTW,10.0,-5.0,251.0,1927.0
2016,4,ATL,SEA,-2.0,-18.0,336.0,2182.0
2016,4,JFK,SEA,29.0,6.0,389.0,2422.0
2016,4,DTW,SEA,-2.0,-18.0,309.0,1927.0
2016,4,JFK,MSP,-8.0,-11.0,197.0,1029.0
2016,4,MSP,SEA,1.0,-11.0,226.0,1399.0
2016,4,ATL,MSP,-1.0,-14.0,166.0,907.0
2016,4,MSP,ATL,1.0,-5.0,154.0,907.0
2016,4,ATL,JFK,18.0,7.0,140.0,760.0
2016,4,MSP,SEA,11.0,0.0,228.0,1399.0
2016,4,MSP,DTW,-1.0,-14.0,101.0,528.0
2016,4,ATL,DTW,12.0,2.0,118.0,594.0
2016,4,MSP,DTW,-3.0,-13.0,102.0,528.0
2016,4,SEA,JFK,-5.0,13.0,311.0,2422.0
2016,4,ATL,MSP,-2.0,-22.0,162.0,907.0
2016,4,SEA,MSP,-1.0,-3.0,198.0,1399.0
2016,4,DTW,ATL,-2.0,-18.0,125.0,594.0
2016,4,DTW,MSP,-4.0,-22.0,115.0,528.0
2016,4,SEA,MSP,0.0,-12.0,195.0,1399.0
2016,4,DTW,ATL,-7.0,-26.0,124.0,594.0
2016,4,ATL,DTW,3.0,-5.0,119.0,594.0
2016,4,ATL,JFK,75.0,61.0,139.0,760.0
2016,4,ATL,DTW,17.0,13.0,120.0,594.0
2016,4,MSP,ATL,-5.0,-2.0,145.0,907.0
2016,4,ATL,DTW,17.0,6.0,121.0,594.0
2016,4,ATL,JFK,0.0,-7.0,142.0,760.0
2016,4,SEA,ATL,-1.0,7.0,281.0,2182.0
2016,4,ATL,DTW,-2.0,-10.0,118.0,594.0
2016,4,MSP,DTW,-2.0,-14.0,101.0,528.0
2016,4,MSP,DTW,-2.0,-12.0,100.0,528.0
2016,4,ATL,DTW,-1.0,-12.0,123.0,594.0
2016,4,DTW,MSP,-6.0,-25.0,120.0,528.0
2016,4,JFK,MSP,-8.0,-28.0,205.0,1029.0
2016,4,MSP,DTW,-1.0,-11.0,103.0,528.0
2016,4,ATL,DTW,49.0,24.0,121.0,594.0
2016,4,ATL,DTW,2.0,-16.0,122.0,594.0
2016,4,JFK,ATL,-5.0,-9.0,162.0,760.0
2016,4,JFK,SEA,31.0,54.0,378.0,2422.0
2016,4,DTW,ATL,123.0,126.0,125.0,594.0
2016,4,ATL,DTW,9.0,-3.0,116.0,594.0
2016,4,ATL,JFK,-3.0,-27.0,135.0,760.0
2016,4,MSP,ATL,-2.0,-3.0,151.0,907.0
2016,4,DTW,ATL,27.0,9.0,127.0,594.0
2016,4,SEA,DTW,0.0,-5.0,258.0,1927.0
2016,4,DTW,MSP,-5.0,-6.0,117.0,528.0
2016,4,SEA,MSP,-2.0,-7.0,196.0,1399.0
2016,4,MSP,ATL,-2.0,-11.0,144.0,907.0
2016,4,DTW,ATL,100.0,95.0,123.0,594.0
2016,4,MSP,ATL,-4.0,-26.0,150.0,907.0
2016,4,MSP,DTW,-4.0,-14.0,101.0,528.0
2016,4,DTW,ATL,-2.0,-19.0,125.0,594.0
2016,4,MSP,ATL,23.0,5.0,150.0,907.0
2016,4,SEA,ATL,-6.0,-25.0,286.0,2182.0
2016,4,ATL,DTW,56.0,41.0,120.0,594.0
2016,4,MSP,ATL,-2.0,-27.0,156.0,907.0
2016,4,ATL,DTW,-2.0,-14.0,119.0,594.0
2016,4,ATL,DTW,31.0,19.0,121.0,594.0
2016,4,ATL,DTW,3.0,0.0,119.0,594.0
2016,4,SEA,ATL,16.0,0.0,285.0,2182.0
2016,4,DTW,SEA,-4.0,-11.0,304.0,1927.0
2016,4,JFK,SEA,156.0,152.0,381.0,2422.0
2016,4,MSP,SEA,-3.0,-16.0,221.0,1399.0
2016,5,DTW,ATL,7.0,-3.0,120.0,594.0
